"site","site_old","year","Treatment","Transect","Distance","Emerged","Reproduced","neighbors","Fecundity","Biomass","fecundityflag","notesFlag","Lat","Lon","annual","unknown","perennial","shrub","Type","plantID","albedo","x","y","genotype","block","plot","note_standard_harvest","note_standard_phen","Transect_Site_Year","total_precip","MAT","seasonality","prcp.Spr","prcp.Sum","prcp.Win","prcp.Fall","tmean.Spr","tmean.Sum","tmean.Win","tmean.Fall","swe_mean.Spr","swe_mean.Sum","swe_mean.Win","swe_mean.Fall","prcp_center30d_mean","tmin_center30d_mean","tmax_center30d_mean","tavg_center30d_mean","tmin_center30d_min","tmax_center30d_max","pH","EC","OMpercent","Protein_g.kg","site_year","site_numeric","site_year_numeric","year_numeric","NewSiteCode","SeedSource","sample.id.x","kinshipID","sample.id.y","source","neighbors.s","perennial.s","shrub.s","annual.s","Dataset","plot_index","idx","idx_site","r_train","e_train","Obs_Fitness","Obs_Fitness_log","Predicted_Fitness_PostPred","Predicted_Fitness_log_PostPred","Predicted_Fitness","Predicted_Fitness_log","Predicted_Fitness_fixed","Predicted_Fitness_log_fixed","Predicted_Fitness_PostPred_fixed","Predicted_Fitness_log_PostPred_fixed"
"BA_white","BA","2022",NA,"2 2",NA,"N","N",4,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_543","white",5,3,66,2,2,NA,NA,"2 2 - BA_white - 2022",436.55,7.57621917808219,144,179.29,8.36,95.2,153.7,8.26368131868132,20.0767222222222,-0.747258064516129,3.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-4.56879032258065,6.17540322580645,0.8033064516129,-14.29,17.91,NA,NA,NA,NA,"BA_white 2022",2,2,1,"Unknown",NA,NA,NA,NA,NA,-0.220969357419644,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,2,2,0,0,0,-Inf,4.68433333333333,-Inf,4.76616716211281,4.28012732857371,49.8767977569076,3.81219995210633,51.3496666666667,-Inf
"BA_white","BA","2022",NA,"2 2",NA,"N","N",6,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_544","white",5,4,35,2,2,NA,NA,"2 2 - BA_white - 2022",436.55,7.57621917808219,144,179.29,8.36,95.2,153.7,8.26368131868132,20.0767222222222,-0.747258064516129,3.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-4.56879032258065,6.17540322580645,0.8033064516129,-14.29,17.91,NA,NA,NA,NA,"BA_white 2022",2,2,1,"Unknown",NA,NA,NA,NA,NA,-0.00500548945245544,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,2,2,0,0,0,-Inf,4.87033333333334,-Inf,5.08157848915768,4.1212763682556,33.9663586818753,3.43632540235329,35.7833333333333,-Inf
"BA_white","BA","2022",NA,"2 2",NA,"N","N",5,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_545","white",5,5,25,2,2,NA,"frost_heave","2 2 - BA_white - 2022",436.55,7.57621917808219,144,179.29,8.36,95.2,153.7,8.26368131868132,20.0767222222222,-0.747258064516129,3.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-4.56879032258065,6.17540322580645,0.8033064516129,-14.29,17.91,NA,NA,NA,NA,"BA_white 2022",2,2,1,"Unknown",NA,NA,NA,NA,NA,-0.11298742343605,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,2,2,0,0,0,-Inf,3.497,-Inf,3.31775836883419,3.92479930297299,35.0800485710302,3.46512370461996,32.9976666666667,-Inf
"BA_white","BA","2022",NA,"2 2",NA,"N","N",7,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_546","white",5,6,70,2,2,NA,NA,"2 2 - BA_white - 2022",436.55,7.57621917808219,144,179.29,8.36,95.2,153.7,8.26368131868132,20.0767222222222,-0.747258064516129,3.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-4.56879032258065,6.17540322580645,0.8033064516129,-14.29,17.91,NA,NA,NA,NA,"BA_white 2022",2,2,1,"Unknown",NA,NA,NA,NA,NA,0.102976444531139,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,2,2,0,0,0,-Inf,2.30666666666666,-Inf,2.26063943113643,3.86536415141779,28.8581902486532,3.2385550384701,27.599,-Inf
"BA_white","BA","2022",NA,"2 2",NA,"Y","N",6,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_547","white",5,7,103,2,2,NA,NA,"2 2 - BA_white - 2022",436.55,7.57621917808219,144,179.29,8.36,95.2,153.7,8.26368131868132,20.0767222222222,-0.747258064516129,3.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-4.56879032258065,6.17540322580645,0.8033064516129,-14.29,17.91,NA,NA,NA,NA,"BA_white 2022",2,2,1,"Unknown",NA,NA,NA,NA,NA,-0.00500548945245544,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,2,2,0,1,0,-Inf,4.428,-Inf,3.94497561470113,4.23393753856989,33.6784825866906,3.40947828178919,34.4423333333333,-Inf
"BA_white","BA","2022",NA,"2 2",NA,"N","N",8,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_548","white",5,8,58,2,2,NA,NA,"2 2 - BA_white - 2022",436.55,7.57621917808219,144,179.29,8.36,95.2,153.7,8.26368131868132,20.0767222222222,-0.747258064516129,3.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-4.56879032258065,6.17540322580645,0.8033064516129,-14.29,17.91,NA,NA,NA,NA,"BA_white 2022",2,2,1,"Unknown",NA,NA,NA,NA,NA,0.210958378514733,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,2,2,0,0,0,-Inf,4.91199999999998,-Inf,5.21534751124232,4.14932356366271,34.8022676129354,3.4652549417656,35.3106666666667,-Inf
"BA_white","BA","2022",NA,"2 2",NA,"N","N",5,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_549","white",5,9,68,2,2,NA,"frost_heave","2 2 - BA_white - 2022",436.55,7.57621917808219,144,179.29,8.36,95.2,153.7,8.26368131868132,20.0767222222222,-0.747258064516129,3.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-4.56879032258065,6.17540322580645,0.8033064516129,-14.29,17.91,NA,NA,NA,NA,"BA_white 2022",2,2,1,"Unknown",NA,NA,NA,NA,NA,-0.11298742343605,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,2,2,0,0,0,-Inf,4.67,-Inf,4.45570809155179,4.1883012061447,36.1175446850414,3.49712974148277,37.362,-Inf
"BA_white","BA","2022",NA,"2 2",NA,"N","N",2,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_551","white",6,1,75,2,2,NA,NA,"2 2 - BA_white - 2022",436.55,7.57621917808219,144,179.29,8.36,95.2,153.7,8.26368131868132,20.0767222222222,-0.747258064516129,3.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-4.56879032258065,6.17540322580645,0.8033064516129,-14.29,17.91,NA,NA,NA,NA,"BA_white 2022",2,2,1,"Unknown",NA,NA,NA,NA,NA,-0.436933225386833,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,2,2,0,0,0,-Inf,5.25566666666666,-Inf,5.28074381826503,4.44068809801159,45.4140464538494,3.72128437116737,47.4593333333334,-Inf
"BA_white","BA","2022",NA,"2 2",NA,"Y","Y",3,44,0.22,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_560","white",6,10,17,2,2,NA,NA,"2 2 - BA_white - 2022",436.55,7.57621917808219,144,179.29,8.36,95.2,153.7,8.26368131868132,20.0767222222222,-0.747258064516129,3.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-4.56879032258065,6.17540322580645,0.8033064516129,-14.29,17.91,NA,NA,NA,NA,"BA_white 2022",2,2,1,"Unknown",NA,NA,NA,NA,NA,-0.328951291403238,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,2,2,1,1,44,3.78418963391826,4.47766666666667,-Inf,4.71446370319764,4.35182568590099,47.3630807872171,3.75610339580667,45.7966666666667,-Inf
"BA_white","BA","2022",NA,"2 2",NA,"N","N",3,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_552","white",6,2,96,2,2,NA,NA,"2 2 - BA_white - 2022",436.55,7.57621917808219,144,179.29,8.36,95.2,153.7,8.26368131868132,20.0767222222222,-0.747258064516129,3.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-4.56879032258065,6.17540322580645,0.8033064516129,-14.29,17.91,NA,NA,NA,NA,"BA_white 2022",2,2,1,"Unknown",NA,NA,NA,NA,NA,-0.328951291403238,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,2,2,0,0,0,-Inf,4.25600000000002,-Inf,4.17591595732701,4.34649740385953,36.5130981235805,3.48961239704242,38.1973333333332,-Inf
"BA_white","BA","2022",NA,"2 2",NA,"Y","N",3,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_553","white",6,3,65,2,2,NA,"frost_heave","2 2 - BA_white - 2022",436.55,7.57621917808219,144,179.29,8.36,95.2,153.7,8.26368131868132,20.0767222222222,-0.747258064516129,3.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-4.56879032258065,6.17540322580645,0.8033064516129,-14.29,17.91,NA,NA,NA,NA,"BA_white 2022",2,2,1,"Unknown",NA,NA,NA,NA,NA,-0.328951291403238,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,2,2,0,1,0,-Inf,4.31733333333332,-Inf,4.23972902486675,4.44422863543333,41.8888806862794,3.60796140176227,43.2419999999999,-Inf
"BA_white","BA","2022",NA,"2 2",NA,"Y","N",6,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_554","white",6,4,51,2,2,NA,NA,"2 2 - BA_white - 2022",436.55,7.57621917808219,144,179.29,8.36,95.2,153.7,8.26368131868132,20.0767222222222,-0.747258064516129,3.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-4.56879032258065,6.17540322580645,0.8033064516129,-14.29,17.91,NA,NA,NA,NA,"BA_white 2022",2,2,1,"Unknown",NA,NA,NA,NA,NA,-0.00500548945245544,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,2,2,0,1,0,-Inf,3.909,-Inf,3.82339612252128,4.1332356494141,36.6281401936276,3.51093624412812,38.162,-Inf
"BA_white","BA","2022",NA,"2 2",NA,"N","N",3,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_515","white",2,5,84,2,2,NA,NA,"2 2 - BA_white - 2022",436.55,7.57621917808219,144,179.29,8.36,95.2,153.7,8.26368131868132,20.0767222222222,-0.747258064516129,3.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-4.56879032258065,6.17540322580645,0.8033064516129,-14.29,17.91,NA,NA,NA,NA,"BA_white 2022",2,2,1,"Unknown",NA,NA,NA,NA,NA,-0.328951291403238,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,2,2,0,0,0,-Inf,5.55166666666667,-Inf,4.85241805670548,4.29923981897816,46.1624111240661,3.74151762217526,51.5040000000001,-Inf
"BA_white","BA","2022",NA,"2 2",NA,"Y","N",4,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_516","white",2,6,64,2,2,NA,NA,"2 2 - BA_white - 2022",436.55,7.57621917808219,144,179.29,8.36,95.2,153.7,8.26368131868132,20.0767222222222,-0.747258064516129,3.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-4.56879032258065,6.17540322580645,0.8033064516129,-14.29,17.91,NA,NA,NA,NA,"BA_white 2022",2,2,1,"Unknown",NA,NA,NA,NA,NA,-0.220969357419644,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,2,2,0,1,0,-Inf,2.17666666666666,-Inf,2.13385491570532,3.82424329509923,36.0004739152581,3.4606633152742,35.095,-Inf
"BA_white","BA","2022",NA,"2 2",NA,"N","N",3,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_517","white",2,7,77,2,2,NA,NA,"2 2 - BA_white - 2022",436.55,7.57621917808219,144,179.29,8.36,95.2,153.7,8.26368131868132,20.0767222222222,-0.747258064516129,3.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-4.56879032258065,6.17540322580645,0.8033064516129,-14.29,17.91,NA,NA,NA,NA,"BA_white 2022",2,2,1,"Unknown",NA,NA,NA,NA,NA,-0.328951291403238,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,2,2,0,0,0,-Inf,7.72333333333332,-Inf,7.84822797602615,4.53415527677861,51.5888429324267,3.85376269832895,48.8423333333333,-Inf
"BA_white","BA","2022",NA,"2 2",NA,"Y","N",3,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_518","white",2,8,9,2,2,NA,"frost_heave","2 2 - BA_white - 2022",436.55,7.57621917808219,144,179.29,8.36,95.2,153.7,8.26368131868132,20.0767222222222,-0.747258064516129,3.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-4.56879032258065,6.17540322580645,0.8033064516129,-14.29,17.91,NA,NA,NA,NA,"BA_white 2022",2,2,1,"Unknown",NA,NA,NA,NA,NA,-0.328951291403238,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,2,2,0,1,0,-Inf,5.85733333333334,-Inf,5.89970810815046,4.3816392129249,43.0172641655154,3.66964274617288,41.2573333333333,-Inf
"BA_white","BA","2022",NA,"2 2",NA,"N","N",2,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_519","white",2,9,67,2,2,NA,NA,"2 2 - BA_white - 2022",436.55,7.57621917808219,144,179.29,8.36,95.2,153.7,8.26368131868132,20.0767222222222,-0.747258064516129,3.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-4.56879032258065,6.17540322580645,0.8033064516129,-14.29,17.91,NA,NA,NA,NA,"BA_white 2022",2,2,1,"Unknown",NA,NA,NA,NA,NA,-0.436933225386833,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,2,2,0,0,0,-Inf,3.18000000000002,-Inf,3.03929231445104,4.21162973273411,37.6874377614453,3.48313610292459,37.291,-Inf
"BA_white","BA","2022",NA,"2 2",NA,"Y","Y",3,71,0.22,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_521","white",3,1,43,2,2,NA,"herbivory","2 2 - BA_white - 2022",436.55,7.57621917808219,144,179.29,8.36,95.2,153.7,8.26368131868132,20.0767222222222,-0.747258064516129,3.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-4.56879032258065,6.17540322580645,0.8033064516129,-14.29,17.91,NA,NA,NA,NA,"BA_white 2022",2,2,1,"Unknown",NA,NA,NA,NA,NA,-0.328951291403238,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,2,2,1,1,71,4.26267987704132,5.53733333333334,-Inf,5.45613226240034,4.48286863999964,48.3820923960607,3.77670400607051,48.359,-Inf
"BA_white","BA","2022",NA,"2 2",NA,"Y","N",2,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_530","white",3,10,30,2,2,NA,NA,"2 2 - BA_white - 2022",436.55,7.57621917808219,144,179.29,8.36,95.2,153.7,8.26368131868132,20.0767222222222,-0.747258064516129,3.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-4.56879032258065,6.17540322580645,0.8033064516129,-14.29,17.91,NA,NA,NA,NA,"BA_white 2022",2,2,1,"Unknown",NA,NA,NA,NA,NA,-0.436933225386833,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,2,2,0,1,0,-Inf,4.31333333333331,-Inf,4.13213016574563,4.46385720478374,47.2068645024261,3.73108455725566,48.2166666666667,-Inf
"BA_white","BA","2022",NA,"2 2",NA,"Y","N",5,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_522","white",3,2,40,2,2,NA,NA,"2 2 - BA_white - 2022",436.55,7.57621917808219,144,179.29,8.36,95.2,153.7,8.26368131868132,20.0767222222222,-0.747258064516129,3.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-4.56879032258065,6.17540322580645,0.8033064516129,-14.29,17.91,NA,NA,NA,NA,"BA_white 2022",2,2,1,"Unknown",NA,NA,NA,NA,NA,-0.11298742343605,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,2,2,0,1,0,-Inf,2.60133333333333,-Inf,2.91595474295013,4.00844962389494,31.9760257470581,3.34588583686088,31.239,-Inf
"BA_white","BA","2022",NA,"2 2",NA,"Y","N",5,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_523","white",3,3,69,2,2,NA,"frost_heave","2 2 - BA_white - 2022",436.55,7.57621917808219,144,179.29,8.36,95.2,153.7,8.26368131868132,20.0767222222222,-0.747258064516129,3.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-4.56879032258065,6.17540322580645,0.8033064516129,-14.29,17.91,NA,NA,NA,NA,"BA_white 2022",2,2,1,"Unknown",NA,NA,NA,NA,NA,-0.11298742343605,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,2,2,0,1,0,-Inf,5.48566666666665,-Inf,5.69960594281775,4.31879390600689,44.8759880656112,3.7105451727829,44.838,-Inf
"BA_white","BA","2022",NA,"2 2",NA,"N","N",3,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_525","white",3,5,97,2,2,NA,"frost_heave","2 2 - BA_white - 2022",436.55,7.57621917808219,144,179.29,8.36,95.2,153.7,8.26368131868132,20.0767222222222,-0.747258064516129,3.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-4.56879032258065,6.17540322580645,0.8033064516129,-14.29,17.91,NA,NA,NA,NA,"BA_white 2022",2,2,1,"Unknown",NA,NA,NA,NA,NA,-0.328951291403238,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,2,2,0,0,0,-Inf,2.76733333333333,-Inf,2.88685148920079,4.14948241923264,36.5749479412765,3.49459246573845,38.0253333333333,-Inf
"BA_white","BA","2022",NA,"2 2",NA,"N","N",4,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_526","white",3,6,86,2,2,NA,"frost_heave","2 2 - BA_white - 2022",436.55,7.57621917808219,144,179.29,8.36,95.2,153.7,8.26368131868132,20.0767222222222,-0.747258064516129,3.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-4.56879032258065,6.17540322580645,0.8033064516129,-14.29,17.91,NA,NA,NA,NA,"BA_white 2022",2,2,1,"Unknown",NA,NA,NA,NA,NA,-0.220969357419644,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,2,2,0,0,0,-Inf,3.08466666666667,-Inf,2.92660983140107,4.07497102210565,34.365682953615,3.43517987185125,37.261,-Inf
"BA_white","BA","2022",NA,"2 2",NA,"N","N",3,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_527","white",3,7,1,2,2,NA,NA,"2 2 - BA_white - 2022",436.55,7.57621917808219,144,179.29,8.36,95.2,153.7,8.26368131868132,20.0767222222222,-0.747258064516129,3.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-4.56879032258065,6.17540322580645,0.8033064516129,-14.29,17.91,NA,NA,NA,NA,"BA_white 2022",2,2,1,"Unknown",NA,NA,NA,NA,NA,-0.328951291403238,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,2,2,0,0,0,-Inf,2.87766666666667,-Inf,3.05043223772273,4.10715736613544,31.2267325498231,3.3182307139089,31.7186666666667,-Inf
"BA_white","BA","2022",NA,"2 2",NA,"Y","Y",2,188,0.8,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_528","white",3,8,12,2,2,NA,"resurrection_herbivory","2 2 - BA_white - 2022",436.55,7.57621917808219,144,179.29,8.36,95.2,153.7,8.26368131868132,20.0767222222222,-0.747258064516129,3.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-4.56879032258065,6.17540322580645,0.8033064516129,-14.29,17.91,NA,NA,NA,NA,"BA_white 2022",2,2,1,"Unknown",NA,NA,NA,NA,NA,-0.436933225386833,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,2,2,1,1,188,5.23644196282995,5.98766666666666,-Inf,6.38231281580262,4.54756038430389,43.9895664143397,3.68843184810119,42.7256666666666,-Inf
"BA_white","BA","2022",NA,"2 2",NA,"Y","N",2,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_529","white",3,9,100,2,2,NA,"frost_heave","2 2 - BA_white - 2022",436.55,7.57621917808219,144,179.29,8.36,95.2,153.7,8.26368131868132,20.0767222222222,-0.747258064516129,3.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-4.56879032258065,6.17540322580645,0.8033064516129,-14.29,17.91,NA,NA,NA,NA,"BA_white 2022",2,2,1,"Unknown",NA,NA,NA,NA,NA,-0.436933225386833,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,2,2,0,1,0,-Inf,7.33033333333334,-Inf,6.64024841513851,4.62138907814459,60.4807772040563,3.99180602614065,64.7653333333332,-Inf
"BA_white","BA","2022",NA,"2 2",NA,"Y","N",2,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_531","white",4,1,83,2,2,NA,NA,"2 2 - BA_white - 2022",436.55,7.57621917808219,144,179.29,8.36,95.2,153.7,8.26368131868132,20.0767222222222,-0.747258064516129,3.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-4.56879032258065,6.17540322580645,0.8033064516129,-14.29,17.91,NA,NA,NA,NA,"BA_white 2022",2,2,1,"Unknown",NA,NA,NA,NA,NA,-0.436933225386833,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,2,2,0,1,0,-Inf,6.154,-Inf,5.21958680374104,4.55944201224789,53.4240854626465,3.86954697540896,53.7966666666667,-Inf
"BA_white","BA","2022",NA,"2 2",NA,"Y","Y",2,141,0.77,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_501","white",1,1,13,2,2,NA,"herbivory","2 2 - BA_white - 2022",436.55,7.57621917808219,144,179.29,8.36,95.2,153.7,8.26368131868132,20.0767222222222,-0.747258064516129,3.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-4.56879032258065,6.17540322580645,0.8033064516129,-14.29,17.91,NA,NA,NA,NA,"BA_white 2022",2,2,1,"Unknown",NA,NA,NA,NA,NA,-0.436933225386833,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,2,2,1,1,141,4.94875989037817,4.963,-Inf,5.16244780515404,4.38373650643855,49.948192060362,3.8197078562467,49.619,-Inf
"BA_white","BA","2022",NA,"2 2",NA,"N","N",1,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_510","white",1,10,60,2,2,NA,NA,"2 2 - BA_white - 2022",436.55,7.57621917808219,144,179.29,8.36,95.2,153.7,8.26368131868132,20.0767222222222,-0.747258064516129,3.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-4.56879032258065,6.17540322580645,0.8033064516129,-14.29,17.91,NA,NA,NA,NA,"BA_white 2022",2,2,1,"Unknown",NA,NA,NA,NA,NA,-0.544915159370427,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,2,2,0,0,0,-Inf,6.17699999999999,-Inf,5.41620295297477,4.66948815586708,49.0095604215647,3.77697935691284,47.3666666666666,-Inf
"BA_white","BA","2022",NA,"2 2",NA,"Y","N",4,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_502","white",1,2,42,2,2,NA,NA,"2 2 - BA_white - 2022",436.55,7.57621917808219,144,179.29,8.36,95.2,153.7,8.26368131868132,20.0767222222222,-0.747258064516129,3.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-4.56879032258065,6.17540322580645,0.8033064516129,-14.29,17.91,NA,NA,NA,NA,"BA_white 2022",2,2,1,"Unknown",NA,NA,NA,NA,NA,-0.220969357419644,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,2,2,0,1,0,-Inf,4.27566666666667,-Inf,3.84358256384109,4.23221286086484,39.9689895177582,3.57532809835363,39.8776666666666,-Inf
"BA_white","BA","2022",NA,"2 2",NA,"Y","Y",3,107,0.6,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_503","white",1,3,46,2,2,NA,NA,"2 2 - BA_white - 2022",436.55,7.57621917808219,144,179.29,8.36,95.2,153.7,8.26368131868132,20.0767222222222,-0.747258064516129,3.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-4.56879032258065,6.17540322580645,0.8033064516129,-14.29,17.91,NA,NA,NA,NA,"BA_white 2022",2,2,1,"Unknown",NA,NA,NA,NA,NA,-0.328951291403238,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,2,2,1,1,107,4.67282883446191,6.79333333333336,-Inf,6.06657813365668,4.48637518749493,50.485805594959,3.82198271800609,48.4083333333334,-Inf
"BA_white","BA","2022",NA,"2 2",NA,"N","N",2,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_504","white",1,4,33,2,2,NA,NA,"2 2 - BA_white - 2022",436.55,7.57621917808219,144,179.29,8.36,95.2,153.7,8.26368131868132,20.0767222222222,-0.747258064516129,3.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-4.56879032258065,6.17540322580645,0.8033064516129,-14.29,17.91,NA,NA,NA,NA,"BA_white 2022",2,2,1,"Unknown",NA,NA,NA,NA,NA,-0.436933225386833,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,2,2,0,0,0,-Inf,6.756,-Inf,5.22419877247697,4.59330728332451,45.9973304491616,3.71537803940741,45.3823333333333,-Inf
"BA_white","BA","2022",NA,"2 2",NA,"Y","N",2,0,0,NA,NA,43.208482,-116.995198,0,0,0,0,"Common_Garden","Boise2022_505","white",1,5,74,2,2,NA,"frost_heave_herbivory","2 2 - BA_white - 2022",436.55,7.57621917808219,144,179.29,8.36,95.2,153.7,8.26368131868132,20.0767222222222,-0.747258064516129,3.03203296703297,0,0,10.2890322580645,1.85428571428572,1.39725806451613,-4.56879032258065,6.17540322580645,0.8033064516129,-14.29,17.91,NA,NA,NA,NA,"BA_white 2022",2,2,1,"Unknown",NA,NA,NA,NA,NA,-0.436933225386833,-0.315132502059027,-0.108544113731669,-0.266668381498529,"Training",1,2,2,0,1,0,-Inf,4.71466666666667,-Inf,4.70807645004924,4.28753466211456,47.1581436536542,3.75579812798901,46.856,-Inf
